Contract_Number,Consumer_ID,Product,Contract_Status,Application Date,Entry Date,StartHalf,First Installment Date,Purchase Amt,Deposit Amt,Financed Amt,Deposit_Percent,Total Term,Term_Run,Term_Remaining,Payment Type,Total No Of Payments,Freq,Instalment Amt,Total Payments Received,Total Balance Outstanding,Amt Paid To Merchant_nettofmerchfeesandGST,Gtee Rate,Gtee Charges,Est Fees,Proc Fees,Other Fees,Total Merchant Charges,Total Consumer Charges,Total Charges,Effective Billing Rate,Expected Contract End Date,No Of Days In Default,Arrears Amount,No Of Days In Arrears,DefaultAmount,DefaultDate,MonthsToDefault,Recent Default_Default Date,Recent Default_Default Amt,Recent Default_Recov Amt,Recent Default_Cure Date,Consumer Post Code,Consumer Year Of Birth,Merchant Number,Merchant Name,Industry Name,Homowner Ind,Homowner Consumer
61131151,L61131151,RINGS,Default,2006/12/28,2007/1/2,2007H1,2007/1/11,1272.64,323.16,949.48,0.253928841,12,12,0,Bank,26,FN,36.51284418,73.02 ,876.46 ,847.5,0.076499999,72.63,20,0,0,92.63 ,10.00,102.63 ,0.108090744,2008/1/11,1484,876.46,1484,876.46,2007/6/19,5,2007/2/19,876.46 ,0.00 ,,4305,1965/2/5,30101664,GOLDMARK IPSWICH (767),Jewellery,No,No
60969469,L60969469,VACUUM,Default,2006/8/7,2006/8/20,2006H2,2006/9/2,1200,200,1000,0.166666667,12,12,0,CC,12,Mth,83.33333333,458.33 ,541.67 ,885.9,0.077699997,77.7,26,0,0,103.70 ,20.00,123.70 ,0.1237,2007/9/2,1484,541.67,1484,541.67,2007/6/19,10,2007/2/19,541.67 ,0.00 ,,4510,1981/3/4,30104420,GODFREYS - MORAYFIELD,Vacuums,No,No
60887919,L60887919,BEDDING,Default,2006/5/27,2006/6/14,2006H1,2006/7/6,1399,362,1037,0.258756254,12,12,0,Bank,24,FN,39.87848023,691.20 ,345.80 ,923.4,0.074500002,77.25,26,0,0,103.25 ,10.00,113.25 ,0.109209257,2007/7/6,1484,345.8,1484,345.8,2007/6/19,12,2007/2/19,345.80 ,0.00 ,,3207,1980/7/26,30108287,BEDSHED - DANDENONG,Furniture / Bedding New,No,No
61015643,L61015643,PORTRAI,Default,2006/11/25,2006/12/3,2006H2,2006/12/21,495,138.75,356.25,0.28030303,3,3,0,Bank,6,FN,54.79926165,237.48 ,118.77 ,329.3,0.043499999,15.49,8.98,0,0,24.47 ,10.00,34.47 ,0.096757895,2007/3/21,1484,118.77,1484,118.77,2007/6/19,6,2007/2/19,118.77 ,0.00 ,,6055,1976/1/9,30104511,PIXIFOTO MIDLAND,Photo Studio,No,No
60915512,L60915512,RING,Default,2006/8/21,2006/8/28,2006H2,2006/9/6,451.5,120,331.5,0.265780731,6,6,0,Bank,6,Mth,55.25,276.25 ,55.25 ,286.1,0.064000003,21.21,20,0,0,41.21 ,10.00,51.21 ,0.154479638,2007/3/6,1484,55.25,1484,55.25,2007/6/19,10,2007/2/19,55.25 ,0.00 ,,4130,1985/12/2,30107783,WALLACE BISHOP - HELENSVALE,Jewellery,No,No
60928097,L60928097,RING,Default,2006/9/21,2006/9/28,2006H2,2006/10/24,4999,1499,3500,0.299859972,18,18,0,Bank,18,Mth,194.4444444,777.76 ,2722.24 ,3052.1,0.106899999,374.14,33,0,0,407.14 ,10.00,417.14 ,0.119182857,2008/4/24,1483,2722.24,1483,2722.24,2007/6/20,9,2007/2/20,2722.24 ,0.00 ,,3071,1962/10/31,30104118,BEVILLES JEWELLERS - Werribee,Jewellery,No,No
60937385,L60937385,RING,Default,2006/6/6,2006/6/15,2006H1,2006/7/6,4178,1044.5,3133.5,0.25,18,18,0,Bank,18,Mth,174.0833333,1218.56 ,1914.94 ,2711,0.113799997,356.59,27.5,0,0,384.09 ,20.00,404.09 ,0.128958034,2008/1/6,1483,1914.94,1483,1914.94,2007/6/19,12,2007/2/19,1914.94 ,0.00 ,,2170,1944/10/22,30107479,MICHAEL HILL JEWELLER - CASULA (411),Jewellery,No,No
61060751,L61060751,WARRANT,Default,2006/11/10,2006/11/23,2006H2,2006/11/30,2000,680,1320,0.34,12,12,0,Bank,26,FN,50.76142132,253.80 ,1066.20 ,1168.1,0.084899999,112.06,26,0,0,138.06 ,0.00,138.06 ,0.104590909,2007/11/30,1483,1066.2,1483,1066.2,2007/6/20,7,2007/2/20,1066.20 ,0.00 ,,4124,1966/1/13,30102564,ZUPPS BROWNS PLAINS - AFTERMARKET,New Car Servicing  & Aftermkt.,No,No
60952776,L60952776,RING,Default,2006/12/23,2007/1/3,2007H1,2007/1/12,1524,381,1143,0.25,12,12,0,Bank,12,Mth,95.25,95.25 ,1047.75 ,1008.7,0.083999999,96.01,26,0,0,122.01 ,10.00,132.01 ,0.115494313,2008/1/12,1483,1047.75,1483,1047.75,2007/6/19,5,2007/2/19,1047.75 ,0.00 ,,6055,1967/10/19,30104118,BEVILLES JEWELLERS - Werribee,Jewellery,No,No
60910951,L60910951,1001100,Default,2006/3/30,2006/4/30,2006H1,2006/5/17,2074,519,1555,0.25024108,18,18,0,Bank,39,FN,39.86566169,598.05 ,956.95 ,1330.1,0.113799997,176.95,27.5,0,0,204.45 ,40.00,244.45 ,0.157202572,2007/11/17,1483,956.95,1483,956.95,2007/6/20,14,2007/2/20,956.95 ,0.00 ,,4670,1974/11/21,30111241,MICHAEL HILL JEWELLER BUNDABERG (439),Jewellery,No,No
60838363,L60838363,B'LET,Default,2007/1/17,2007/1/24,2007H1,2007/2/15,1020,204,816,0.2,12,12,0,Bank,26,FN,31.37978772,0.00 ,816.00 ,706.3,0.093999997,76.7,23,0,0,99.70 ,0.00,99.70 ,0.122181373,2008/2/15,1483,816,1483,816,2007/6/19,5,2007/2/19,816.00 ,0.00 ,,4036,1976/4/14,30110763,PROUDS JEWELLERS STRATHPINE (434),Jewellery,No,No
60637388,L60637388,RING,Default,2006/10/13,2006/10/29,2006H2,2006/11/10,999,99.9,899.1,0.1,12,12,0,Bank,26,FN,34.57544993,242.06 ,657.04 ,833.2,0.043200001,38.84,21,0,0,59.84 ,20.00,79.84 ,0.088799911,2007/11/10,1483,657.04,1483,657.04,2007/6/20,8,2007/2/20,657.04 ,0.00 ,,6163,1981/4/7,30108150,SHIELS - PHOENIX,Jewellery,No,No
61049138,L61049138,JEWELLE,Default,2006/12/13,2006/12/31,2006H2,2007/1/12,938,234.5,703.5,0.25,12,12,0,Bank,12,Mth,58.625,58.62 ,644.88 ,611.9,0.0845,59.44,23.75,0,0,83.19 ,10.00,93.19 ,0.13246624,2008/1/12,1483,644.88,1483,644.88,2007/6/20,6,2007/2/20,644.88 ,0.00 ,,4504,1973/9/5,30102933,MICHAEL HILL JEWELLER - NORTH LAKES (443),Jewellery,No,No
60870134,L60870134,WHS,Default,2006/8/7,2006/9/4,2006H2,2006/10/7,1195,300,895,0.251046025,12,12,0,Bank,12,Mth,74.58333333,298.32 ,596.68 ,808.6,0.058699999,52.53,26,0,0,78.53 ,20.00,98.53 ,0.110089385,2007/10/7,1483,596.68,1483,596.68,2007/6/20,9,2007/2/20,596.68 ,0.00 ,,5118,1961/10/15,30108831,AGL HOT WATER ADELAIDE,Hot Water / Gas,Yes,Yes
61065307,L61065307,AQUARIA,Default,2007/1/3,2007/1/8,2007H1,2007/1/15,890,222,668,0.249438202,6,6,0,Bank,12,FN,51.37671128,111.32 ,556.68 ,611.7,0.046599999,31.12,20,0,0,51.12 ,10.00,61.12 ,0.091497006,2007/7/15,1483,556.68,1483,556.68,2007/6/20,5,2007/2/20,556.68 ,0.00 ,,4214,1973/7/21,30102589,AQUARIUMS R US,Aquarium / Pet Stores,No,No
61054495,L61054495,SERVICE,Default,2006/11/15,2006/11/21,2006H2,2006/12/7,1636.9,900,736.9,0.549819781,6,6,0,Bank,13,FN,56.67589602,283.40 ,453.50 ,654.4,0.074600004,54.97,20,0,0,74.97 ,10.00,84.97 ,0.115307369,2007/6/7,1483,453.5,1483,453.5,2007/6/19,7,2007/2/19,453.50 ,0.00 ,,3199,1983/1/20,30113366,MIDAS CAR CARE - DANDENONG,Auto Repair / Service,No,No
60937400,L60825781,VACUUM,Default,2006/9/22,2006/10/6,2006H2,2006/10/26,699,70,629,0.100143062,12,12,0,Bank,26,FN,24.18858637,193.52 ,435.48 ,546.6,0.077699997,48.87,26,0,0,74.87 ,10.00,84.87 ,0.134928458,2007/10/26,1483,435.48,1483,435.48,2007/6/19,8,2007/2/19,435.48 ,0.00 ,,4350,1982/1/2,30106275,GODFREYS  - TOOWOOMBA,Vacuums,No,No
61047253,L61047253,,Default,2006/12/20,2007/1/2,2007H1,2007/1/18,596,149,447,0.25,12,12,0,Bank,26,FN,17.18966313,17.19 ,429.81 ,379.3,0.0845,37.77,23.75,0,0,61.52 ,10.00,71.52 ,0.16,2008/1/18,1483,429.81,1483,429.81,2007/6/19,5,2007/2/19,429.81 ,0.00 ,,4700,1964/8/28,30111239,MICHAEL HILL JEWELLER ROCKHAMPTON (437),Jewellery,No,No
60971924,L60971924,VACUUM,Default,2006/7/12,2006/7/27,2006H2,2006/8/7,599,60,539,0.100166945,12,12,0,Bank,12,Mth,44.91666667,269.46 ,269.54 ,464.7,0.077,41.5,26,0,0,67.50 ,10.00,77.50 ,0.143784787,2007/8/7,1483,269.54,1483,269.54,2007/6/20,11,2007/2/20,269.54 ,0.00 ,,4215,1958/1/20,30104422,GODFREYS - SOUTHPORT,Vacuums,No,No
60936785,L60936785,JEW,Default,2006/4/5,2006/4/6,2006H1,2006/5/5,1070,107,963,0.1,18,18,0,Bank,18,Mth,53.5,695.50 ,267.50 ,795.8,0.1241,119.5,32.5,0,0,152.00 ,20.00,172.00 ,0.178608515,2007/11/5,1483,267.5,1483,267.5,2007/6/19,14,2007/2/19,267.50 ,0.00 ,,3981,1982/8/18,30111288,MICHAEL HILL JEWELLER FOUNTAIN GATE (387),Jewellery,No,No
60990024,L60990024,,Default,2006/6/8,2006/6/14,2006H1,2006/7/9,534,133.5,400.5,0.25,18,18,0,Bank,39,FN,10.26765113,153.90 ,246.60 ,320.1,0.113799997,45.57,27.5,0,0,73.07 ,5.00,78.07 ,0.194931336,2008/1/9,1483,246.6,1483,246.6,2007/6/20,12,2007/2/20,246.60 ,0.00 ,,2650,1981/8/15,30111272,MICHAEL HILL JEWELLER WAGGA WAGGA (279),Jewellery,No,No
61096512,L61096512,10POSES,Default,2006/12/19,2007/1/7,2007H1,2007/1/19,290,92.5,197.5,0.318965517,3,3,0,CC,3,Mth,65.83333333,65.83 ,131.67 ,178.1,0.043499999,8.59,8.98,0,0,17.57 ,0.00,17.57 ,0.088962025,2007/4/19,1483,131.67,1483,131.67,2007/6/20,5,2007/2/20,131.67 ,0.00 ,,2564,1974/12/14,30113131,PIXIFOTO MACARTHUR SQ 131,Photo Studio,No,No
60955332,L60955332,,Default,2006/5/11,2006/5/22,2006H1,2006/6/11,495,125,370,0.252525253,12,12,0,Bank,12,Mth,30.83333333,246.64 ,123.36 ,310,0.083099999,30.74,23.75,0,0,54.49 ,20.00,74.49 ,0.201324324,2007/6/11,1483,123.36,1483,123.36,2007/6/20,13,2007/2/20,123.36 ,0.00 ,,4504,1976/9/19,30111242,MICHAEL HILL JEWELLER MORAYFIELD (471),Jewellery,No,No
60645237,L60735788,JEWELLE,Default,2006/5/18,2006/5/28,2006H1,2006/6/7,400.95,41,359.95,0.102257139,12,12,0,Bank,12,Mth,29.99583333,239.92 ,120.03 ,319.7,0.043200001,15.54,21,0,0,36.54 ,10.00,46.54 ,0.129295736,2007/6/7,1483,120.03,1483,120.03,2007/6/20,13,2007/2/20,120.03 ,0.00 ,,5162,1986/3/19,30100771,SHIELS - COLONNADES,Jewellery,No,No
60787576,L60787576,JEWELRY,Default,2006/6/28,2006/7/5,2006H2,2006/7/26,369.85,92.45,277.4,0.249966203,12,12,0,Bank,24,FN,10.6675896,161.70 ,115.70 ,221.2,0.083999999,22.53,28.5,0,0,51.03 ,5.00,56.03 ,0.201982696,2007/7/26,1483,115.7,1483,115.7,2007/6/20,11,2007/2/20,115.70 ,0.00 ,,3173,1982/10/27,30104106,BEVILLES JEWELLERS - Chadstone,Jewellery,No,No
60751303,L60751303,JEWELRY,Default,2006/2/8,2006/2/15,2006H1,2006/3/8,928,232,696,0.25,12,12,0,Bank,26,FN,26.76511306,642.24 ,53.76 ,620.3,0.083099999,40.04,23.75,0,5,68.79 ,10.00,78.79 ,0.113204023,2007/3/8,1483,53.76,1483,53.76,2007/6/20,16,2007/2/20,53.76 ,0.00 ,,2020,1987/2/4,30111298,MICHAEL HILL JEWELLER EASTGARDENS (292),Jewellery,No,No
60622496,L60622496,JEWELRY,Default,2006/12/18,2006/12/21,2006H2,2007/1/16,3499,1499,2000,0.428408117,12,12,0,Bank,12,Mth,166.6666667,166.66 ,1833.34 ,1782.4,0.085900001,171.8,26,0,0,197.80 ,0.00,197.80 ,0.0989,2008/1/16,1482,1833.34,1482,1833.34,2007/6/21,6,2007/2/21,1833.34 ,0.00 ,,4213,1975/7/19,30106013,BURLEIGH SHOWCASE JEWELLERS,Jewellery,No,No
60983948,L61005803T2,GOODS,Default,2006/8/10,2006/8/20,2006H2,2006/9/7,1359,0,1359,0,24,24,0,Bank,52,FN,26.13059529,287.43 ,1071.57 ,1147.2,0.122500002,166.47,26,0,0,192.47 ,10.00,202.47 ,0.148984547,2008/9/7,1482,1071.57,1482,1071.57,2007/6/21,10,2007/2/21,1071.57 ,0.00 ,,3174,1962/1/16,30112525,SYDNEY'S FUNRITURE DANDENONG,Furniture / Bedding New,No,No
60907738,L60907738,8090885,Default,2006/12/22,2007/1/1,2007H1,2007/1/19,1299,259.8,1039.2,0.2,12,12,0,Bank,12,Mth,86.6,86.60 ,952.60 ,906.4,0.093999997,97.68,23,0,0,120.68 ,10.00,130.68 ,0.125750577,2008/1/19,1482,952.6,1482,952.6,2007/6/21,5,2007/2/21,952.60 ,0.00 ,,2064,1983/2/3,30105706,PROUDS JEWELLERS NORTH SYDNEY (265),Jewellery,No,No
61012195,L61012195,REPAIRS,Default,2007/1/3,2007/1/7,2007H1,2007/1/18,1335,333.75,1001.25,0.25,6,6,0,Bank,6,Mth,166.875,166.87 ,834.38 ,897,0.074600004,74.69,20,0,0,94.69 ,0.00,94.69 ,0.094571785,2007/7/18,1482,834.38,1482,834.38,2007/6/21,5,2007/2/21,834.38 ,0.00 ,,5113,1983/4/6,30107473,MIDAS CAR CARE - ELIZABETH NTH,Auto Repair / Service,No,No
61081879,L61081879,JEWELRY,Default,2006/12/8,2006/12/14,2006H2,2007/1/7,901,0,901,0,12,12,0,Bank,12,Mth,75.08333333,75.08 ,825.92 ,791.1,0.0845,76.13,23.75,0,0,99.88 ,10.00,109.88 ,0.121953385,2008/1/7,1482,825.92,1482,825.92,2007/6/20,6,2007/2/20,825.92 ,0.00 ,,2767,1959/11/16,30111256,MICHAEL HILL JEWELLER BLACKTOWN (258),Jewellery,No,No
61065942,L61065942,PARTS,Default,2006/10/25,2006/11/1,2006H2,2006/11/13,1183,296,887,0.250211327,12,12,0,Bank,26,FN,34.1101369,204.66 ,682.34 ,774.7,0.081199996,72.02,30,0,0,102.02 ,20.00,122.02 ,0.137564825,2007/11/13,1482,682.34,1482,682.34,2007/6/21,7,2007/2/21,682.34 ,0.00 ,,4060,1983/8/12,30110847,BEST DEAL 4 U COMPUTERS & IT,Computers,No,No
61022785,L61022785,RING,Default,2006/12/8,2006/12/19,2006H2,2006/12/28,799,100,699,0.125156446,12,12,0,Bank,26,FN,26.88047993,80.64 ,618.36 ,614.1,0.080300003,56.12,21,0,0,77.12 ,10.00,87.12 ,0.124635193,2007/12/28,1482,618.36,1482,618.36,2007/6/20,6,2007/2/20,618.36 ,0.00 ,,5163,1983/12/29,30100771,SHIELS - COLONNADES,Jewellery,No,No
60970784,L60970784,RINGS,Default,2006/12/2,2006/12/12,2006H2,2007/1/2,738,74,664,0.100271003,12,12,0,Bank,24,FN,25.53453315,55.33 ,608.67 ,535,0.134399995,89.24,28,0,0,117.24 ,10.00,127.24 ,0.191626506,2008/1/2,1482,608.67,1482,608.67,2007/6/20,6,2007/2/20,608.67 ,0.00 ,,2447,1981/7/8,30111231,MICHAEL HILL JEWELLER CAPALABA PARK (428),Jewellery,No,No
60901191,L60901191,DIAMOND,Default,2006/12/13,2007/1/8,2007H1,2007/2/12,599,59.9,539.1,0.1,12,12,0,CC,12,Mth,44.925,0.00 ,539.10 ,468.3,0.080300003,43.28,21,0,0,64.28 ,10.00,74.28 ,0.137785198,2008/2/12,1482,539.1,1482,539.1,2007/6/21,5,2007/2/21,539.10 ,0.00 ,,5108,1984/10/6,30100768,GRAHAMS - HOLLYWOOD PLAZA,Jewellery,No,No
60107515,L60107515,RING,Default,2006/12/20,2007/1/3,2007H1,2007/1/20,599,119.8,479.2,0.2,12,12,0,Bank,24,FN,18.42793416,39.92 ,439.28 ,404.3,0.093999997,45.04,23,0,0,68.04 ,0.00,68.04 ,0.141986644,2008/1/20,1482,439.28,1482,439.28,2007/6/21,5,2007/2/21,439.28 ,0.00 ,,2160,1978/2/6,30100859,PROUDS JEWELLERS MERRYLANDS (286),Jewellery,No,No
61019027,L61019027,PHOTOS,Default,2006/11/25,2006/12/3,2006H2,2006/12/22,510,147.5,362.5,0.289215686,3,3,0,Bank,6,FN,55.76065221,181.23 ,181.27 ,335.2,0.043499999,15.76,8.98,0,0,24.74 ,10.00,34.74 ,0.095834483,2007/3/22,1482,181.27,1482,181.27,2007/6/20,6,2007/2/20,181.27 ,0.00 ,,4223,1986/4/22,30113305,PIXIFOTO BROADBEACH 305,Photo Studio,No,No
60810912,L60810912,RING,Default,2006/5/3,2006/5/8,2006H1,2006/5/18,699,69.9,629.1,0.1,12,12,0,Bank,24,FN,24.19243193,497.99 ,131.11 ,576.1,0.043200001,27.17,21,0,0,48.17 ,10.00,58.17 ,0.092465427,2007/5/18,1482,131.11,1482,131.11,2007/6/20,13,2007/2/20,131.11 ,0.00 ,,5084,1975/10/22,30102216,SHIELS - SEFTON PLAZA,Jewellery,No,No
60952214,L60952214,SHUTTER,Default,2006/5/6,2006/5/25,2006H1,2006/6/17,9500,950,8550,0.1,24,24,0,Bank,24,Mth,356.25,2850.00 ,5700.00 ,7370.1,0.120300002,1028.56,44,0,0,1072.56 ,0.00,1072.56 ,0.125445614,2008/6/17,1481,5700,1481,5700,2007/6/21,13,2007/2/21,5700.00 ,0.00 ,,3840,1943/12/30,30107416,MODERN ROOF RESTORATION (VIC) PTY LTD,Roofing / Shutters / Gutters,Yes,Yes
60664169,L60664169,K/BOARD,Default,2006/4/22,2006/4/30,2006H1,2006/6/4,4500,1800,2700,0.4,12,12,0,CC,12,Mth,225,1575.00 ,1125.00 ,2407.4,0.087399997,235.97,30,0,0,265.97 ,10.00,275.97 ,0.102211111,2007/6/4,1481,1125,1481,1125,2007/6/21,14,2007/2/21,1125.00 ,0.00 ,,2165,1977/8/22,30110262,BAVAS MUSIC,Musical Instruments,No,No
61064969,L61064969,VACUUM,Default,2006/11/18,2006/11/27,2006H2,2006/12/8,499,1,498,0.002004008,12,12,0,Bank,26,FN,19.15089986,95.75 ,402.25 ,425.4,0.080200002,39.93,26,0,0,65.93 ,0.00,65.93 ,0.132389558,2007/12/8,1481,402.25,1481,402.25,2007/6/21,7,2007/2/21,402.25 ,0.00 ,,4207,1983/12/31,30104414,GODFREYS - BROWNS PLAINS,Vacuums,No,No
60800749,L60800749,,Default,2006/4/21,2006/4/21,2006H1,2006/5/9,1399,399,1000,0.285203717,12,12,0,Bank,12,Mth,83.33333333,749.97 ,250.03 ,877.9,0.085000001,85,26,0,0,111.00 ,10.00,121.00 ,0.121,2007/5/9,1481,250.03,1481,250.03,2007/6/21,14,2007/2/21,250.03 ,0.00 ,,2251,1982/12/31,30107209,SLEEPY'S - OSBORNE PARK,Furniture / Bedding New,No,No
60793684,L60793684,WATCH,Default,2006/6/20,2006/6/27,2006H1,2006/7/8,562.5,140.25,422.25,0.249333333,12,12,0,Bank,12,Mth,35.1875,246.26 ,175.99 ,352,0.089500003,37.79,26,0,0,63.79 ,10.00,73.79 ,0.174754292,2007/7/8,1481,175.99,1481,175.99,2007/6/21,12,2007/2/21,175.99 ,0.00 ,,4503,1959/6/20,30102483,WALLACE BISHOP - STRATHPINE,Jewellery,No,No
61076571,L61076571,,Default,2006/12/9,2006/12/15,2006H2,2007/1/9,1500,150,1350,0.1,12,12,0,Bank,26,FN,51.91508999,155.76 ,1194.24 ,1119.6,0.134399995,181.43,28,0,0,209.43 ,10.00,219.43 ,0.162540741,2008/1/9,1480,1194.24,1480,1194.24,2007/6/22,6,2007/2/22,1194.24 ,0.00 ,,4570,1985/5/5,30111240,MICHAEL HILL JEWELLER KAWANA WATERS (438),Jewellery,No,No
61044282,L61044282,1 BANEZ,Default,2006/9/9,2006/9/12,2006H2,2006/9/22,2200,550,1650,0.25,12,12,0,Bank,24,FN,63.45177665,687.50 ,962.50 ,1464.6,0.089999996,148.49,20,0,0,168.49 ,10.00,178.49 ,0.108175758,2007/9/22,1480,962.5,1480,962.5,2007/6/22,9,2007/2/22,962.50 ,0.00 ,,4506,1985/3/19,30111870,KEY MUSIC PTY LTD,Musical Instruments,No,No
60773790,L60773790,ALARM,Default,2006/6/9,2006/6/14,2006H1,2006/7/9,1183.7,145,1038.7,0.122497254,26,26,0,Bank,26,Mth,39.95,279.58 ,759.12 ,832.9,0.139200002,144.58,42.5,0,0,187.08 ,10.00,197.08 ,0.189737171,2008/9/9,1480,759.12,1480,759.12,2007/6/22,12,2007/2/22,759.12 ,0.00 ,,2382,1963/11/8,30110874,RESCUE FORCE SECURITY,Home Security,Yes,Yes
99584991,L99584991,SERVICE,Default,2006/11/9,2006/11/17,2006H2,2006/12/9,1018.09,260,758.09,0.255380173,6,6,0,Bank,6,Mth,126.3483333,252.68 ,505.41 ,676.2,0.073399998,55.64,9.75,0,9,74.39 ,10.00,84.39 ,0.111319237,2007/6/9,1480,505.41,1480,505.41,2007/6/22,7,2007/2/22,505.41 ,0.00 ,,3205,1975/2/20,30100721,LUBE MOBILE - THORNBURY,Auto Repair / Service,No,No
61092000,L61092000,JEWELLE,Default,2007/1/11,2007/1/16,2007H1,2007/2/11,664,269,395,0.405120482,12,12,0,Bank,12,Mth,32.91666667,0.00 ,395.00 ,307.1,0.131300002,51.86,28,0,0,79.86 ,10.00,89.86 ,0.227493671,2008/2/11,1480,395,1480,395,2007/6/23,5,2007/2/23,395.00 ,0.00 ,,2142,1978/8/3,30107438,MICHAEL HILL JEWELLER - MERRYLANDS (444),Jewellery,No,No
61058984,L61058984,,Default,2006/11/29,2006/12/5,2006H2,2006/12/15,461.9,140,321.9,0.303095908,6,6,0,Bank,12,FN,24.75772958,107.28 ,214.62 ,265.4,0.097400002,31.35,20,0,0,51.35 ,10.00,61.35 ,0.190587139,2007/6/15,1480,214.62,1480,214.62,2007/6/22,6,2007/2/22,214.62 ,0.00 ,,4670,1968/7/20,30103585,BUNDABERG VET CLINIC,Vetinary Clinics,No,No
61018936,L61018936T1,6POSE,Default,2006/12/22,2007/1/7,2007H1,2007/1/24,380,110,270,0.289473684,3,3,0,Bank,6,FN,41.53207199,90.00 ,180.00 ,246,0.043499999,7.82,8.98,0,5,21.80 ,10.00,31.80 ,0.117777778,2007/4/24,1480,180,1480,180,2007/6/23,5,2007/2/23,180.00 ,0.00 ,,4701,1980/12/13,30113324,PIXIFOTO - ROCKHAMPTON,Photo Studio,No,No
61042236,L61042236,GOODS,Default,2006/8/19,2006/9/5,2006H2,2006/9/20,1598,0,1598,0,12,12,0,Bank,26,FN,61.45208429,553.14 ,1044.86 ,1425.2,0.082000002,131.03,26,0,0,157.03 ,10.00,167.03 ,0.104524406,2007/9/20,1479,1044.86,1479,1044.86,2007/6/23,9,2007/2/23,1044.86 ,0.00 ,,3226,1985/8/20,30112516,SYDNEY'S FURNITURE WAURN PONDS CORP,Furniture / Bedding New,No,No
61054757,L61054757,RINGSX5,Default,2006/9/16,2006/9/22,2006H2,2006/10/6,1533,383,1150,0.249836921,12,12,0,Bank,26,FN,44.22396554,296.50 ,853.50 ,1009.5,0.090999998,104.64,23,0,0,127.64 ,10.00,137.64 ,0.119686957,2007/10/6,1479,853.5,1479,853.5,2007/6/23,9,2007/2/23,853.50 ,0.00 ,,4020,1962/11/6,30110769,PROUDS JEWELLERS CHERMSIDE (440),Jewellery,No,No
61048459,L61048459,DINING,Default,2006/11/18,2006/11/28,2006H2,2006/12/23,5069,69,5000,0.013612152,18,18,0,Bank,18,Mth,277.7777778,280.00 ,4720.00 ,4372.4,0.107500002,537.49,33,0,0,570.49 ,0.00,570.49 ,0.114098,2008/6/23,1477,4720,1477,4720,2007/6/26,7,2007/2/26,4720.00 ,0.00 ,,3028,1968/9/5,30107886,OZ DESIGN HOPPERS CROSSING,Furniture / Bedding New,No,No
60626510,L60626510,RING,Default,2006/8/11,2006/8/15,2006H2,2006/9/1,2824,282.39,2541.61,0.099996459,12,12,0,Bank,12,Mth,211.8008333,1027.58 ,1514.03 ,2214.9,0.107799999,273.98,23,0,0,296.98 ,20.00,316.98 ,0.124716223,2007/9/1,1477,1514.03,1477,1514.03,2007/6/26,10,2007/2/26,1514.03 ,0.00 ,,2931,1985/3/26,30111579,PROUDS JEWELLERS BELCONNEN (278),Jewellery,No,No
60590186,L60590186,160306,Default,2006/3/16,2006/3/24,2006H1,2006/4/13,3431,0,3431,0,12,12,0,Bank,26,FN,131.9412398,2229.80 ,1201.20 ,2597.4,0.096100003,329.71,19,0,0,348.71 ,10.00,358.71 ,0.104549694,2007/4/13,1477,1201.2,1477,1201.2,2007/6/26,15,2007/2/26,751.20 ,0.00 ,,2104,1976/7/5,30105905,OCEANIC DIVING AUSTRALIA,Diving / Skiing,No,No
60976700,L60976700,,Default,2006/12/21,2007/1/2,2007H1,2007/1/22,1500,375,1125,0.25,18,18,0,Bank,18,Mth,62.5,62.50 ,1062.50 ,951.4,0.115800001,130.27,27.5,0,0,157.77 ,10.00,167.77 ,0.149128889,2008/7/22,1477,1062.5,1477,1062.5,2007/6/26,5,2007/2/26,1062.50 ,0.00 ,,4122,1986/7/1,30111228,MICHAEL HILL JEWELLER GARDEN CITY,Jewellery,No,No
61096028,L61096028,A/MARK,Default,2007/1/8,2007/1/11,2007H1,2007/2/1,1420,400,1020,0.281690141,12,12,0,Bank,26,FN,39.22473466,39.23 ,980.77 ,896.9,0.084200002,85.88,26,0,0,111.88 ,0.00,111.88 ,0.109686275,2008/2/1,1477,980.77,1477,980.77,2007/6/26,5,2007/2/26,980.77 ,0.00 ,,4615,1980/6/5,30101463,SALTERS OF MOOROOKA,New Car Servicing  & Aftermkt.,No,No
61094972,L61094972,1001040,Default,2006/12/21,2007/1/2,2007H1,2007/1/21,1155,288.75,866.25,0.25,12,12,0,CC,26,FN,33.31218274,66.62 ,799.63 ,759.6,0.0845,73.19,23.75,0,0,96.94 ,10.00,106.94 ,0.123451659,2008/1/21,1477,799.63,1477,799.63,2007/6/26,5,2007/2/26,799.63 ,0.00 ,,5012,1963/2/9,30107545,MICHAEL HILL JEWELLER ARNDALE (453),Jewellery,No,No
60636995,L60636995,JEWELLE,Default,2006/11/7,2006/11/14,2006H2,2006/11/28,1235,247,988,0.2,12,12,0,Bank,24,FN,37.99415475,205.80 ,782.20 ,859.9,0.091499999,90.4,26,0,0,116.40 ,0.00,116.40 ,0.117813765,2007/11/28,1477,782.2,1477,782.2,2007/6/26,7,2007/2/26,782.20 ,0.00 ,,4505,1957/12/9,30102496,WALLACE BISHOP - MORAYFIELD,Jewellery,No,No
